Case Number,Address,Parcel,Establishment Name,Code Number,Code Description,Case Open Date,Case Closed Date,Date Cited,Date Corrected,Code Case Status,geocoded_column
257063,"70 Rindge Ave, Cambridge, MA 02140",197-4,Peabody 2-5 Afterschool,,,01/29/2024 12:00:00 AM,02/05/2024 12:00:00 AM,01/29/2024 12:00:00 AM,,Complete,POINT (-71.128002 42.392358)
242976,"1 One Kendall Square Complex, Unit 300, Cambridge, MA 02142",,Mamaleh's Delicatessen, 5-201.11,Approved-Materials (P),09/14/2023 12:00:00 AM,09/22/2023 12:00:00 AM,09/14/2023 12:00:00 AM,09/21/2023 12:00:00 AM,Complete,POINT (-71.08964 42.367395)
199196,"1 Rogers St, Cambridge, MA 02142",11-146,Shabu&Mein,,,10/18/2022 12:00:00 AM,10/18/2022 12:00:00 AM,10/18/2022 12:00:00 AM,,Complete,POINT (-71.077246 42.366366)
165155,"3 Arrow St, Cambridge, MA 02138",133-20,BerryLine,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",03/07/2022 12:00:00 AM,03/14/2022 12:00:00 AM,03/07/2022 12:00:00 AM,03/14/2022 12:00:00 AM,Complete,POINT (-71.1146 42.371178)
220939,"350 Main St, Cambridge, MA 02142",48-158,The Kendall Hotel,,,05/01/2023 12:00:00 AM,05/02/2023 12:00:00 AM,05/01/2023 12:00:00 AM,,Complete,POINT (-71.087277 42.362397)
242295,"650 Concord Ave, Cambridge, MA 02138",266-33,Neville Place Assisted Living,6-501.12 ,"Cleaning, Frequency and Restrictions (C)",08/24/2023 12:00:00 AM,12/21/2023 12:00:00 AM,,09/19/2023 12:00:00 AM,Complete,POINT (-71.148709 42.388551)
199384,"907 Main St, Cambridge, MA 02139",91-70,Praline LLC,"6-301.11-.12,.20 ","Handwashing Cleanser-Availability, Hand drying Provision/Disposable Towels, Waste Receptacle",10/19/2022 12:00:00 AM,10/21/2022 12:00:00 AM,10/19/2022 12:00:00 AM,,Complete,POINT (-71.099658 42.363535)
223797,"299 Prospect St, Cambridge, MA 02139",84-101,Kiddie Academy of Cambridge,,,05/16/2023 12:00:00 AM,05/17/2023 12:00:00 AM,05/16/2023 12:00:00 AM,,Complete,POINT (-71.098698 42.372843)
185219,"358 Huron Ave, Cambridge, MA 02138",236-117,Formaggio Kitchen Cambridge,6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",07/14/2022 12:00:00 AM,08/25/2022 12:00:00 AM,07/14/2022 12:00:00 AM,07/28/2022 12:00:00 AM,Complete,POINT (-71.138538 42.381123)
197731,"10 Museum Way, Cambridge, MA 02141",1A-109,Tenoch Mexican,,,10/05/2022 12:00:00 AM,10/05/2022 12:00:00 AM,10/05/2022 12:00:00 AM,,Complete,POINT (-71.071509 42.37023)
207528,"57 Jfk St, Cambridge, MA 02138",162-54,Menya Jiro,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",01/10/2023 12:00:00 AM,01/17/2023 12:00:00 AM,,01/17/2023 12:00:00 AM,Complete,POINT (-71.120733 42.372038)
225253,"1759 Massachusetts Ave, Cambridge, MA 02140",154-111,ONE,3-304.12 ,"In-Use Utensils, Between-Use Storage",05/22/2023 12:00:00 AM,06/16/2023 12:00:00 AM,05/22/2023 12:00:00 AM,05/22/2023 12:00:00 AM,Complete,POINT (-71.119174 42.385177)
215864,"744 Massachusetts Ave, Cambridge, MA 02139",105-68,abc pizza house,6-501.111 * ,Controlling Pests,03/21/2023 12:00:00 AM,04/04/2023 12:00:00 AM,,04/04/2023 12:00:00 AM,Complete,POINT (-71.105212 42.366104)
197911,"10 Holyoke Pl, Cambridge, MA 02138",161-76,HUDS Lowell,,,10/06/2022 12:00:00 AM,10/06/2022 12:00:00 AM,10/06/2022 12:00:00 AM,,Complete,POINT (-71.118213 42.371178)
262506,"220 Binney St, Cambridge, MA 02142",,Everbrook Academy @US DOT Volpe Center,,,03/19/2024 12:00:00 AM,03/19/2024 12:00:00 AM,03/19/2024 12:00:00 AM,,Complete,POINT (-71.08513 42.366172)
247042,"11 Oxford St, Cambridge, MA 02138",157-69,HUDS LISE, 3-202.11,"Temperature (P, Pf)",10/05/2023 12:00:00 AM,11/27/2023 12:00:00 AM,10/05/2023 12:00:00 AM,10/31/2023 12:00:00 AM,Complete,POINT (-71.116741 42.377419)
243700,"1741 Massachusetts Ave, Cambridge, MA 02140",154-89,Dear Annie,3-501.16 (A)(2) and (B),"Time/Temperature Control for Safety Food, Hot and Cold Holding (P)",09/18/2023 12:00:00 AM,02/05/2024 12:00:00 AM,09/18/2023 12:00:00 AM,01/29/2024 12:00:00 AM,Complete,POINT (-71.119239 42.384626)
209450,"401 Massachusetts Ave, Cambridge, MA 02139",91-52,Desi Dhaba,6-501.111 * ,Controlling Pests,01/30/2023 12:00:00 AM,02/09/2023 12:00:00 AM,,02/08/2023 12:00:00 AM,Complete,POINT (-71.099949 42.363582)
237290,"20 Pearl St, Cambridge, MA 02139",93-72,Pepper Sky's,3-501.17,"Ready-To-Eat Time/Temperature Control for Safety Food, Date Marking (Pf)",08/07/2023 12:00:00 AM,08/23/2023 12:00:00 AM,08/07/2023 12:00:00 AM,08/21/2023 12:00:00 AM,Complete,POINT (-71.102977 42.364261)
216507,"1760-A Massachusetts Ave, Cambridge, MA 02138",176-64,The Half-Shell  Inc.,3-304.14 ,"Wiping Cloths, Use Limitation",03/27/2023 12:00:00 AM,04/11/2023 12:00:00 AM,03/27/2023 12:00:00 AM,04/10/2023 12:00:00 AM,Complete,POINT (-71.119545 42.385214)
174545,"60 Church St, Cambridge, MA 02138",169-84,Wholesome Fresh,3-302.11 (A 1&2) *,"Packaged and Unpackaged Food – Separation, Packaging, and Segregation",05/10/2022 12:00:00 AM,08/15/2022 12:00:00 AM,,06/06/2022 12:00:00 AM,Complete,POINT (-71.121038 42.374055)
192438,"2382 Massachusetts Ave, Cambridge, MA 02140",191-103,Qing Dao Garden,4-301.12 ,Manual Warewashing Sink Compartment Requirements,08/25/2022 12:00:00 AM,10/25/2022 12:00:00 AM,,09/19/2022 12:00:00 AM,Complete,POINT (-71.129868 42.39686)
236090,,,Kendall Farmers Market,,,08/03/2023 12:00:00 AM,08/03/2023 12:00:00 AM,08/03/2023 12:00:00 AM,,Complete,
218846,,,Chicken and Rice Guys,,,04/11/2023 12:00:00 AM,04/19/2023 12:00:00 AM,04/11/2023 12:00:00 AM,,Complete,
209672,"485 Massachusetts Ave, Cambridge, MA 02139",91-87,Happy Lamb Hot Pot, 5-103.11-.12 * ,Water Capacity and Pressure-Quantity and Availability,02/02/2023 12:00:00 AM,02/16/2023 12:00:00 AM,,02/09/2023 12:00:00 AM,Complete,POINT (-71.101293 42.364154)
211504,"1414 Massachusetts Ave, Cambridge, MA 02138",169-102,Inman Pharmacy,,,02/16/2023 12:00:00 AM,02/17/2023 12:00:00 AM,02/16/2023 12:00:00 AM,,Complete,POINT (-71.119267 42.373799)
207594,"225 Hampshire St, Cambridge, MA 02139",83-8,Punjabi Dhaba,3-403.11,Reheating for Hot Holding,01/11/2023 12:00:00 AM,01/18/2023 12:00:00 AM,01/11/2023 12:00:00 AM,01/18/2023 12:00:00 AM,Complete,POINT (-71.100839 42.37388)
221457,"201 Alewife Brook Parkway, Cambridge, MA 02138",,Bon Me,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",05/02/2023 12:00:00 AM,05/30/2023 12:00:00 AM,05/02/2023 12:00:00 AM,05/25/2023 12:00:00 AM,Complete,POINT (-71.142843 42.390082)
207363,"1288 Massachusetts Ave, Cambridge, MA 02138",160-48,Tatte Bakery & Cafe,4-101.111 ,Nonfood-Contact Surfaces Materials,01/09/2023 12:00:00 AM,01/17/2023 12:00:00 AM,01/09/2023 12:00:00 AM,01/17/2023 12:00:00 AM,Complete,POINT (-71.116943 42.372734)
215641,"500 Memorial Dr, Cambridge, MA 02139",62-42,Next House Dining,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,03/22/2023 12:00:00 AM,05/10/2023 12:00:00 AM,03/22/2023 12:00:00 AM,05/10/2023 12:00:00 AM,Complete,POINT (-71.101495 42.354973)
200299,"1246 Massachusetts Ave, Cambridge, MA 02138",133-53,Mr Bartley's Burger Cottage,4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,10/26/2022 12:00:00 AM,11/30/2022 12:00:00 AM,10/26/2022 12:00:00 AM,11/30/2022 12:00:00 AM,Complete,POINT (-71.116149 42.372497)
205120,"102 Oxford St, Cambridge, MA 02138",150-114,The Little Crepe Cafe,3-602.11 [590.004 (J)] *,Packaged Foods-Properly Labeled,12/12/2022 12:00:00 AM,01/04/2023 12:00:00 AM,12/12/2022 12:00:00 AM,01/03/2023 12:00:00 AM,Complete,POINT (-71.116046 42.383136)
194796,"1923 Massachusetts Ave, Cambridge, MA 02140",179-81,ONO Pokebar ,3-304.12 ,"In-Use Utensils, Between-Use Storage",09/12/2022 12:00:00 AM,11/16/2022 12:00:00 AM,09/12/2022 12:00:00 AM,09/19/2022 12:00:00 AM,Complete,POINT (-71.119759 42.389406)
231236,"269 Putnam Ave, Cambridge, MA 02139",129-32,Alive and Kicking Lobseters,,,06/27/2023 12:00:00 AM,07/03/2023 12:00:00 AM,06/27/2023 12:00:00 AM,,Complete,POINT (-71.113747 42.362668)
206890,"581 Massachusetts Ave, Cambridge, MA 02139",90-133,H Mart,4-601.11 *,"Equipment, Food-Contact Surfaces, and Utensils Clean",01/04/2023 12:00:00 AM,01/11/2023 12:00:00 AM,01/04/2023 12:00:00 AM,01/11/2023 12:00:00 AM,Complete,POINT (-71.102735 42.365015)
248919,"1001 Cambridge St, Cambridge, MA 02141",81-50,Shell,,,09/28/2023 12:00:00 AM,11/08/2023 12:00:00 AM,09/28/2023 12:00:00 AM,,Complete,POINT (-71.093565 42.373048)
189786,"2234 Massachusetts Ave, Cambridge, MA 02140",196-123,Foodland,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,08/09/2022 12:00:00 AM,08/24/2022 12:00:00 AM,,08/23/2022 12:00:00 AM,Complete,POINT (-71.126469 42.393827)
260007,"2257 Massachusetts Ave, Cambridge, MA 02140",182-90,Spindler Confections,,,02/13/2024 12:00:00 AM,02/29/2024 12:00:00 AM,02/13/2024 12:00:00 AM,,Complete,POINT (-71.126609 42.394401)
196667,"1629 Cambridge St, Cambridge, MA 02138",140-148,Darwin's Ltd, 5-201.11,Approved-Materials,09/27/2022 12:00:00 AM,10/17/2022 12:00:00 AM,,10/17/2022 12:00:00 AM,Complete,POINT (-71.109349 42.374922)
210746,"1105 Massachusetts Ave, Cambridge, MA 02138",134-56,Boston Burger Company ,4-601.11 *,"Equipment, Food-Contact Surfaces, and Utensils Clean",02/13/2023 12:00:00 AM,02/22/2023 12:00:00 AM,,02/22/2023 12:00:00 AM,Complete,POINT (-71.11342 42.370652)
232309,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest, 5-501.11-.16 ,"Outdoor Constructed, Enclosures, Receptacles, Storage Areas, Capacity and Availability",07/10/2023 12:00:00 AM,08/10/2023 12:00:00 AM,,07/17/2023 12:00:00 AM,Complete,POINT (-71.12158 42.373915)
209049,"1 One Kendall Square Complex, Cambridge, MA 02142",39-174,The Smoke Shop BBQ, 6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",01/26/2023 12:00:00 AM,02/16/2023 12:00:00 AM,01/26/2023 12:00:00 AM,02/02/2023 12:00:00 AM,Complete,POINT (-71.08964 42.367395)
221510,"119 Hampshire St, Cambridge, MA 02141",79-25,Kantipur Cafe,3-304.15 ,"Gloves, Use Limitation-One Task/Contaminated",05/03/2023 12:00:00 AM,05/24/2023 12:00:00 AM,05/03/2023 12:00:00 AM,05/11/2023 12:00:00 AM,Complete,POINT (-71.096061 42.369962)
196667,"1629 Cambridge St, Cambridge, MA 02138",140-148,Darwin's Ltd,4-803.11-.12 ,Storage and Washing of Soiled Linens,09/27/2022 12:00:00 AM,10/17/2022 12:00:00 AM,,10/04/2022 12:00:00 AM,Complete,POINT (-71.109349 42.374922)
240057,"425 Massachusetts Ave, Cambridge, MA 02139",91-207,TEA DO,4-202.12 ,"CIP Equipment (Pf, C)",08/24/2023 12:00:00 AM,09/01/2023 12:00:00 AM,08/24/2023 12:00:00 AM,08/31/2023 12:00:00 AM,Complete,POINT (-71.100502 42.363758)
237415,,,Gold Medal Wrestling ,,,06/21/2023 12:00:00 AM,08/10/2023 12:00:00 AM,06/21/2023 12:00:00 AM,,Complete,
224423,"1667 Massachusetts Ave, Cambridge, MA 02138",156-25,Cambridge Common,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",05/15/2023 12:00:00 AM,06/02/2023 12:00:00 AM,,06/01/2023 12:00:00 AM,Complete,POINT (-71.119494 42.382129)
209246,"403 Massachusetts Ave, Cambridge, MA 02139",91-52,New City Microcreamery, 6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",01/30/2023 12:00:00 AM,02/06/2023 12:00:00 AM,01/30/2023 12:00:00 AM,02/06/2023 12:00:00 AM,Complete,POINT (-71.10006 42.363585)
199376,"907 Main St, Cambridge, MA 02139",91-70,The Dial,,,10/19/2022 12:00:00 AM,10/21/2022 12:00:00 AM,10/19/2022 12:00:00 AM,,Complete,POINT (-71.099658 42.363535)
162570,"1815 Massachusetts Ave, Cambridge, MA 02140",152-17,Cafe Mami,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,02/09/2022 12:00:00 AM,,Complete,POINT (-71.118975 42.387136)
250097,"1046 Cambridge St, Cambridge, MA 02139",80-3,Massachusetts Alliance of Portuguese Speakers,,,11/20/2023 12:00:00 AM,11/21/2023 12:00:00 AM,11/20/2023 12:00:00 AM,,Complete,POINT (-71.094715 42.372845)
219025,"50 Church St, Cambridge, MA 02138",169-98,Gong Cha,4-204.120 ,"Equipment Compartments, Drainage",04/19/2023 12:00:00 AM,05/25/2023 12:00:00 AM,04/19/2023 12:00:00 AM,05/22/2023 12:00:00 AM,Complete,POINT (-71.120552 42.374255)
228875,"16 Eliot St, Cambridge, MA 02138",162-26,Gyu-Kaku Restaurant, 6-201.16-.17 ,"Wall and Ceiling Coverings and Coatings, Attachments",06/15/2023 12:00:00 AM,02/27/2024 12:00:00 AM,,06/22/2023 12:00:00 AM,Complete,POINT (-71.121523 42.372031)
233306,"878 Massachusetts Ave, Cambridge, MA 02139",119-7,TANJORE,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,07/17/2023 12:00:00 AM,02/27/2024 12:00:00 AM,07/17/2023 12:00:00 AM,07/24/2023 12:00:00 AM,Complete,POINT (-71.107784 42.367767)
220089,"5 Jfk St, Cambridge, MA 02138",160-57,Tiger Sugar,7-209.11 ,Personal Care Items – Storage,04/27/2023 12:00:00 AM,05/12/2023 12:00:00 AM,,05/11/2023 12:00:00 AM,Complete,POINT (-71.119724 42.373258)
208377,"425 Cambridge St, Cambridge, MA 02141",23-13,Le's Sushi Bar and Restaurant,"6-301.11-.12,.20 ","Handwashing Cleanser-Availability, Hand drying Provision/Disposable Towels, Waste Receptacle",01/19/2023 12:00:00 AM,02/15/2023 12:00:00 AM,01/19/2023 12:00:00 AM,01/30/2023 12:00:00 AM,Complete,POINT (-71.083222 42.371552)
218385,"2 Bennett St, Cambridge, MA 02138",165-57,Wusong Road,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",04/13/2023 12:00:00 AM,04/20/2023 12:00:00 AM,04/13/2023 12:00:00 AM,04/20/2023 12:00:00 AM,Complete,POINT (-71.122398 42.37262)
202394,"325 Main St, Cambridge, MA 02142",44-99,Google,,,11/14/2022 12:00:00 AM,11/14/2022 12:00:00 AM,11/14/2022 12:00:00 AM,,Complete,POINT (-71.086961 42.362627)
226351,"1933 Massachusetts Ave, Cambridge, MA 02140",179-75,SUGAR & SPICE,3-501.13 ,Thawing,05/31/2023 12:00:00 AM,06/21/2023 12:00:00 AM,05/31/2023 12:00:00 AM,06/15/2023 12:00:00 AM,Complete,POINT (-71.119961 42.389619)
251967,"1792 Massachusetts Ave, Cambridge, MA 02140",176-15,One Zo Bubble Tea & ZZ Dessert,3-305.11,Food Storage-Preventing Contamination from the Premises (C),12/07/2023 12:00:00 AM,02/13/2024 12:00:00 AM,12/07/2023 12:00:00 AM,02/01/2024 12:00:00 AM,Complete,POINT (-71.119458 42.386014)
211083,"438 Massachusetts Ave, Cambridge, MA 02139",92-132,Artifact Cider Project,4-903.11-.12 ,"Equipment, Utensils, Linens and Single-Service/Use Articles-Storing & Prohibitions",02/14/2023 12:00:00 AM,02/23/2023 12:00:00 AM,,02/22/2023 12:00:00 AM,Complete,POINT (-71.100859 42.363527)
201002,"2 Broad Canal Way, Cambridge, MA 02142",14-58,Dig Inn, 6.501.16 ,Drying Mops,11/01/2022 12:00:00 AM,11/09/2022 12:00:00 AM,11/01/2022 12:00:00 AM,11/09/2022 12:00:00 AM,Complete,POINT (-71.08356 42.363196)
220420,"220 Alewife Brook Pkwy, Cambridge, MA 02138",265A-43,"Freepoint Hotel Cambridge, Tapestry Collection",3-501.19 [590.004(H)] * ,Time as a Public Health Control,04/27/2023 12:00:00 AM,07/28/2023 12:00:00 AM,04/27/2023 12:00:00 AM,07/27/2023 12:00:00 AM,Complete,POINT (-71.142398 42.388508)
170323,"70 Pacific St, Cambridge, MA 02139",67-44,Pacific Street Cafe, 6-501.11 ,"Repairing-Premises, Structures, Attachments, and Fixtures-Method",04/11/2022 12:00:00 AM,08/01/2022 12:00:00 AM,04/11/2022 12:00:00 AM,05/16/2022 12:00:00 AM,Complete,POINT (-71.102463 42.360248)
251824,"32 Mill St, Cambridge, MA 02138",161-58,HUDS Winthrop,6-501.12 ,"Cleaning, Frequency and Restrictions (C)",12/07/2023 12:00:00 AM,12/11/2023 12:00:00 AM,12/07/2023 12:00:00 AM,,Complete,POINT (-71.118609 42.370399)
207139,"100 Kirkland St, Cambridge, MA 02138",141-80,Broadsheet Coffee Roasters,,,01/05/2023 12:00:00 AM,01/06/2023 12:00:00 AM,01/05/2023 12:00:00 AM,,Complete,POINT (-71.107303 42.377988)
209193,"2420 Massachusetts Ave, Cambridge, MA 02140",191-85,Cambridge House of Pizza,3-304.12 ,"In-Use Utensils, Between-Use Storage",01/26/2023 12:00:00 AM,03/08/2023 12:00:00 AM,01/26/2023 12:00:00 AM,02/21/2023 12:00:00 AM,Complete,POINT (-71.130766 42.397399)
209446,"555 Technology Sq, Cambridge, MA 02142",43A-24,seasonal food brands, 6-501.14 ,"Cleaning Ventilation System, Nuisance and Discharge Prohibition",01/31/2023 12:00:00 AM,02/13/2023 12:00:00 AM,01/31/2023 12:00:00 AM,,Complete,POINT (-71.090365 42.364536)
209605,"65 Mt Auburn St, Cambridge, MA 02138",160-53,Insomnia Cookies,4-302.14 ,"Sanitizing Solutions, Testing Devices",02/01/2023 12:00:00 AM,02/08/2023 12:00:00 AM,,02/08/2023 12:00:00 AM,Complete,POINT (-71.118065 42.371953)
173211,"31 Everett St, Cambridge, MA 02138",157-61,White Hall @ Lesley University,6-501.111 * ,Controlling Pests,05/02/2022 12:00:00 AM,06/06/2022 12:00:00 AM,05/02/2022 12:00:00 AM,,Complete,POINT (-71.117257 42.38021)
175873,"425 Massachusetts Ave, Cambridge, MA 02139",91-207,Vitality Bowls,6-301.14,Handwashing Signage,05/17/2022 12:00:00 AM,07/21/2022 12:00:00 AM,05/17/2022 12:00:00 AM,,Complete,POINT (-71.100482 42.363673)
224039,"2234 Massachusetts Ave, Cambridge, MA 02140",196-123,Foodland,3-304.14 ,"Wiping Cloths, Use Limitation",05/15/2023 12:00:00 AM,06/30/2023 12:00:00 AM,05/15/2023 12:00:00 AM,06/02/2023 12:00:00 AM,Complete,POINT (-71.126469 42.393827)
196827,"24 Holyoke St, Cambridge, MA 02138",160-76,Bosso Ramen Tavern,2-201.11-.14 *,"Proper, Adequate Handwashing",09/28/2022 12:00:00 AM,10/05/2022 12:00:00 AM,09/28/2022 12:00:00 AM,10/05/2022 12:00:00 AM,Complete,POINT (-71.118394 42.372165)
191794,"1611 Massachusetts Ave, Cambridge, MA 02138",157-26,Stoked Pizza Co.,,,08/23/2022 12:00:00 AM,08/24/2022 12:00:00 AM,08/23/2022 12:00:00 AM,,Complete,POINT (-71.119689 42.38016)
195184,"1722 Massachusetts Ave, Cambridge, MA 02138",175-75,Poke City,"6-301.11-.12,.20 ","Handwashing Cleanser-Availability, Hand drying Provision/Disposable Towels, Waste Receptacle",09/15/2022 12:00:00 AM,11/14/2022 12:00:00 AM,09/15/2022 12:00:00 AM,09/22/2022 12:00:00 AM,Complete,POINT (-71.119687 42.383908)
202821,"59 Jfk St, Cambridge, MA 02138",162-66,Grafton Street , 5-201.11 * ,Approved-Materials,11/17/2022 12:00:00 AM,11/28/2022 12:00:00 AM,11/17/2022 12:00:00 AM,11/28/2022 12:00:00 AM,Complete,POINT (-71.120906 42.371898)
209591,"90 Sherman St, Cambridge, MA 02140",203B-52,Gran Gusto,6-501.111 * ,Controlling Pests,02/01/2023 12:00:00 AM,03/02/2023 12:00:00 AM,02/01/2023 12:00:00 AM,03/01/2023 12:00:00 AM,Complete,POINT (-71.132385 42.388499)
225293,"65 Banks St, Cambridge, MA 02138",132-80,Cambridge Preschool of the Arts,,,05/25/2023 12:00:00 AM,05/25/2023 12:00:00 AM,05/25/2023 12:00:00 AM,,Complete,POINT (-71.114784 42.369115)
239119,"1815 Massachusetts Ave, Cambridge, MA 02140",152-51,Cho Cho's Snack,,,08/18/2023 12:00:00 AM,08/21/2023 12:00:00 AM,08/18/2023 12:00:00 AM,,Complete,POINT (-71.118975 42.387136)
194022,"227 Alewife Brook Pkwy, Cambridge, MA 02138",265B-28,Chipotle Mexican Grill,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",09/06/2022 12:00:00 AM,10/26/2022 12:00:00 AM,09/06/2022 12:00:00 AM,09/14/2022 12:00:00 AM,Complete,POINT (-71.143433 42.389408)
236489,"1128 Cambridge St, Cambridge, MA 02139",85-27,momi nonmi,,,08/03/2023 12:00:00 AM,08/07/2023 12:00:00 AM,08/03/2023 12:00:00 AM,,Complete,POINT (-71.096104 42.373033)
235100,,,"East End House, Inc.",,,07/27/2023 12:00:00 AM,07/28/2023 12:00:00 AM,07/27/2023 12:00:00 AM,,Complete,
221612,"227 Alewife Brook Pkwy, Cambridge, MA 02138",265B-28,Chipotle Mexican Grill,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",05/03/2023 12:00:00 AM,05/30/2023 12:00:00 AM,05/03/2023 12:00:00 AM,05/25/2023 12:00:00 AM,Complete,POINT (-71.143433 42.389408)
209490,"765 Massachusetts Ave, Cambridge, MA 02139",107-1,Life Alive Cafe, 5-202.11 * ,Approved System and Cleanable Fixtures,01/31/2023 12:00:00 AM,03/06/2023 12:00:00 AM,,02/08/2023 12:00:00 AM,Complete,POINT (-71.105466 42.366638)
212873,"950 Cambridge St, Cambridge, MA 02141",80-175,Vinfen Corp,,,03/01/2023 12:00:00 AM,03/06/2023 12:00:00 AM,03/01/2023 12:00:00 AM,,Complete,POINT (-71.092871 42.372604)
250662,"9 White St, Cambridge, MA 02140",179-87,Soup Shack,3-304.14 ,"Wiping Cloths, Use Limitation (C)",11/28/2023 12:00:00 AM,03/07/2024 12:00:00 AM,11/28/2023 12:00:00 AM,03/05/2024 12:00:00 AM,Complete,POINT (-71.119332 42.389354)
213616,"88 Ames St, Cambridge, MA 02142",44-107,Blue Bottle Coffee,8-301.11 [590.012] ,"Prerequisite for Operation, Valid Permit",08/10/2022 12:00:00 AM,03/07/2023 12:00:00 AM,08/10/2022 12:00:00 AM,08/12/2022 12:00:00 AM,Complete,POINT (-71.08779 42.363262)
165221,"23 White St, Cambridge, MA 02140",179-87,Cambridge Naturals,,,03/07/2022 12:00:00 AM,03/17/2022 12:00:00 AM,03/07/2022 12:00:00 AM,,Complete,POINT (-71.118926 42.389577)
190823,"200 Concord Ave, Cambridge, MA 02138",226-46,Sarah's Market and Cafe,6-501.111 * ,Controlling Pests,08/18/2022 12:00:00 AM,11/08/2022 12:00:00 AM,08/18/2022 12:00:00 AM,08/25/2022 12:00:00 AM,Complete,POINT (-71.130991 42.382312)
216504,"80 River St, Cambridge, MA 02139",105-117,Pai Kin Kao,4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,03/29/2023 12:00:00 AM,04/07/2023 12:00:00 AM,,04/05/2023 12:00:00 AM,Complete,POINT (-71.107559 42.36413)
227689,"2310 Massachusetts Ave, Cambridge, MA 02140",192-121,Frank's Steak House,3-302.11 (A 1&2) *,"Packaged and Unpackaged Food – Separation, Packaging, and Segregation",06/05/2023 12:00:00 AM,06/09/2023 12:00:00 AM,06/05/2023 12:00:00 AM,,Complete,POINT (-71.12833 42.395485)
217225,"125 River St, Cambridge, MA 02139",125-57,The Nu Dó Society ,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,04/04/2023 12:00:00 AM,04/21/2023 12:00:00 AM,04/04/2023 12:00:00 AM,04/11/2023 12:00:00 AM,Complete,POINT (-71.108756 42.363965)
221510,"119 Hampshire St, Cambridge, MA 02141",79-25,Kantipur Cafe,4-903.11-.12 ,"Equipment, Utensils, Linens and Single-Service/Use Articles-Storing & Prohibitions",05/03/2023 12:00:00 AM,05/24/2023 12:00:00 AM,05/03/2023 12:00:00 AM,05/11/2023 12:00:00 AM,Complete,POINT (-71.096061 42.369962)
